player,nation_stats_standard,squad,age_stats_standard,position_stats_standard,playing_time_min_stats_playing_time,playing_time_90s,total_cmp%_stats_passing_per_90,ast_stats_passing_per_90,ppa_stats_passing_per_90,standard_gls_stats_shooting_per_90,standard_sot%_stats_shooting_per_90,sca_sca_stats_gca_per_90,gca_gca_stats_gca_per_90,touches_mid_3rd_stats_possession_per_90,touches_att_3rd_stats_possession_per_90,take_ons_succ_stats_possession_per_90,carries_prgc_stats_possession_per_90,receiving_prgr_stats_possession_per_90,tackles_mid_3rd_stats_defense_per_90,aerial_duels_won%_stats_misc_per_90,performance_crs_stats_misc_per_90,tackles_tkl_stats_defense_per_90,int_stats_defense_per_90,performance_recov_stats_misc_per_90,value,cluster
Isaiah Jones,GUY,Middlesbrough,25,Forward,449.0,4.988888888888889,14.592427616926503,0.0,2.8062360801781736,0.0,5.011135857461024,4.810690423162583,0.4008908685968819,22.249443207126948,32.87305122494432,1.0022271714922049,4.008908685968819,13.229398663697104,1.2026726057906458,6.173719376391983,2.405345211581292,2.8062360801781736,0.6013363028953229,4.810690423162583,4000000.0,2
Abu Kamara,ENG,Norwich City,21,Forward,736.0,8.177777777777777,10.699728260869566,0.0,0.0,0.0,0.0,0.1222826086956521,0.0,0.6114130434782609,0.3668478260869565,0.0,0.1222826086956521,0.6114130434782609,0.0,0.0,0.0,0.3668478260869565,0.1222826086956521,0.0,4000000.0,0
Wilfried Kanga,CIV,Cardiff City,26,Forward,1064.0,11.822222222222225,5.1343984962406015,0.0,0.0845864661654135,0.0,1.6917293233082706,0.4229323308270676,0.0845864661654135,3.298872180451128,3.4680451127819545,0.0845864661654135,0.3383458646616541,1.5225563909774436,0.0,3.3242481203007515,0.0845864661654135,0.0,0.0,0.2537593984962406,4000000.0,0
Edo Kayembe,COD,Watford,26,Midfielder,494.0,5.488888888888889,14.79352226720648,0.0,1.639676113360324,0.9109311740890688,6.704453441295546,5.101214574898785,0.3643724696356275,54.47368421052632,31.15384615384616,1.0931174089068827,2.004048582995952,6.012145748987854,0.9109311740890688,3.5344129554655868,3.643724696356276,3.097165991902834,0.9109311740890688,9.109311740890687,3000000.0,2
Olaf Kobacki,POL,Sheffield Weds,23,Forward,652.0,7.2444444444444445,9.427914110429448,0.0,0.4141104294478527,0.0,5.921779141104294,0.9662576687116564,0.0,7.0398773006134965,8.420245398773005,0.8282208588957055,1.51840490797546,3.312883435582822,0.6901840490797546,5.024539877300613,0.4141104294478527,1.794478527607362,0.4141104294478527,1.51840490797546,550000.0,1
Lewis Koumas,WAL,Stoke City,19,Midfielder,430.0,4.777777777777778,14.211627906976746,0.2093023255813953,1.6744186046511629,0.4186046511627907,5.504651162790698,4.813953488372093,0.4186046511627907,15.906976744186046,23.65116279069768,2.511627906976744,6.488372093023256,9.418604651162791,0.8372093023255814,3.1395348837209305,2.0930232558139537,3.3488372093023258,0.627906976744186,5.232558139534884,1500000.0,2
Paddy Lane,NIR,Portsmouth,23,Midfielder,1201.0,13.344444444444443,4.9983347210657785,0.0749375520399666,0.2248126561199,0.0,2.997502081598668,1.0491257285595337,0.0749375520399666,5.995004163197335,7.119067443796836,0.2248126561199,0.8992506244796002,2.622814321398834,0.1498751040799333,0.6819317235636969,1.498751040799334,0.7493755203996669,0.0749375520399666,1.0491257285595337,700000.0,0
Josh Laurent,ENG,Stoke City,29,Midfielder,1302.0,14.466666666666669,5.889400921658987,0.0,0.1382488479262673,0.0,0.0,0.5529953917050692,0.0691244239631336,5.7373271889400925,2.834101382488479,0.0,0.2764976958525346,0.2764976958525346,0.2764976958525346,3.456221198156682,0.2073732718894009,0.4838709677419355,0.2073732718894009,0.8294930875576036,2000000.0,0
Josh Laurent,ENG,Burnley,29,Midfielder,579.0,6.433333333333334,11.797927461139896,0.0,1.243523316062176,0.0,3.1088082901554404,1.865284974093264,0.0,22.69430051813472,11.50259067357513,0.7772020725388601,1.5544041450777202,4.041450777202073,0.6217616580310881,9.139896373056994,0.7772020725388601,1.398963730569948,1.243523316062176,3.730569948186528,2000000.0,1
Ryan Ledson,ENG,Preston,27,Midfielder,1350.0,15.0,4.566666666666666,0.0666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0666666666666666,4.133333333333334,1.8666666666666667,0.0,0.0,0.2666666666666666,0.1333333333333333,2.6666666666666665,0.2,0.2,0.2,0.4666666666666667,1200000.0,0
Ryan Longman,ENG,Hull City,24,Forward,582.0,6.466666666666667,10.824742268041238,0.0,0.0,0.0,0.0,0.1546391752577319,0.0,0.0,3.09278350515464,0.0,0.4639175257731959,1.3917525773195876,0.0,0.0,0.7731958762886598,0.0,0.0,0.0,2000000.0,0
Jamal Lowe,JAM,Sheffield Weds,30,Forward,551.0,6.122222222222222,13.165154264972776,0.3266787658802178,0.8166969147005445,0.1633393829401089,3.266787658802178,1.960072595281307,0.3266787658802178,13.39382940108893,11.597096188747733,1.1433756805807622,1.4700544464609802,5.226860254083485,0.3266787658802178,7.69328493647913,0.3266787658802178,1.1433756805807622,0.3266787658802178,3.1034482758620694,1500000.0,1
Nicolas Madsen,DEN,QPR,24,Midfielder,857.0,9.522222222222222,8.432905484247375,0.0,1.0501750291715286,0.2100350058343057,3.234539089848308,2.94049008168028,0.1050175029171528,17.957992998833138,14.072345390898484,0.3150525087514585,0.8401400233372229,2.7304550758459745,0.0,4.326721120186698,0.73512252042007,1.0501750291715286,0.5250875145857643,2.7304550758459745,3500000.0,1
Million Manhoef,NED,Stoke City,22,Forward,1205.0,13.38888888888889,4.929460580912863,0.1493775933609958,0.896265560165975,0.2240663900414937,3.166804979253112,3.809128630705394,0.2987551867219917,14.04149377593361,20.39004149377593,1.6431535269709543,2.912863070539419,5.37759336099585,0.2987551867219917,1.359336099585062,5.228215767634855,0.6721991701244813,0.1493775933609958,3.883817427385892,3500000.0,2
Emiliano Marcondes,DEN,Norwich City,29,Midfielder,509.0,5.655555555555556,14.233791748526524,0.0,1.237721021611002,0.0,2.9528487229862472,3.0058939096267188,0.0,29.52848722986248,15.383104125736738,0.1768172888015717,0.5304518664047151,3.536345776031434,1.237721021611002,1.4675834970530452,2.829076620825147,2.298624754420432,0.3536345776031434,3.713163064833006,1500000.0,1
Fally Mayulu,FRA,Bristol City,22,Forward,1350.0,15.0,4.08,0.0,0.0,0.1333333333333333,2.4266666666666667,0.1333333333333333,0.0666666666666666,2.2,2.8666666666666667,0.1333333333333333,0.2,1.2,0.2,1.9066666666666667,0.0,0.2,0.0,0.6,3000000.0,0
Alistair McCann,NIR,Preston,24,Midfielder,1350.0,15.0,5.406666666666666,0.0,0.2666666666666666,0.0666666666666666,1.1133333333333333,0.8,0.0,18.266666666666666,7.333333333333333,0.2,0.1333333333333333,1.3333333333333333,1.2666666666666666,2.466666666666667,0.3333333333333333,2.6666666666666665,0.4,3.066666666666667,0.0,1
George McCormick,ENG,Middlesbrough,19,Forward,452.0,5.022222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Riley McGree,AUS,Middlesbrough,26,Forward,787.0,8.744444444444444,9.37738246505718,0.457433290978399,1.0292249047013975,0.1143583227445997,4.711562897077511,3.430749682337993,0.3430749682337993,19.44091486658196,21.499364675984754,0.5717916137229988,1.944091486658196,6.404066073697586,0.457433290978399,4.905972045743329,2.5158831003811946,0.6861499364675986,0.1143583227445997,3.0876747141041934,3500000.0,2
Yakou Méïte,CIV,Cardiff City,28,Forward,1200.0,13.333333333333334,4.342499999999999,0.0,0.0,0.0,1.5,0.525,0.0,3.15,4.725,0.6,0.6749999999999999,2.025,0.375,2.6325,0.4499999999999999,0.6,0.15,0.8999999999999999,0.0,0
Hannibal Mejbri,TUN,Burnley,21,Midfielder,436.0,4.844444444444444,16.0802752293578,0.0,0.8256880733944955,0.0,3.4472477064220186,3.922018348623853,0.2064220183486238,30.96330275229358,22.912844036697248,2.064220183486239,2.2706422018348627,4.3348623853211015,0.6192660550458716,10.321100917431194,2.6834862385321103,2.064220183486239,0.6192660550458716,5.160550458715597,0.0,2
Nathaniel Mendez-Laing,GUA,Derby County,32,Forward,1081.0,12.011111111111113,5.419981498612396,0.2497687326549491,1.581868640148011,0.0832562442183163,1.1322849213691026,4.079555966697503,0.4162812210915819,18.89916743755781,19.814986123959297,1.0823311748381128,2.4976873265494914,5.328399629972248,0.7493061979648473,4.3792784458834415,6.993524514338575,1.7483811285846438,1.1655874190564293,3.080481036077706,0.0,2
Liam Millar,CAN,Hull City,25,Midfielder,927.0,10.3,7.058252427184466,0.1941747572815534,1.7475728155339805,0.0970873786407767,2.155339805825242,2.6213592233009706,0.5825242718446602,14.174757281553395,19.02912621359223,1.5533980582524272,5.048543689320388,5.922330097087379,0.0970873786407767,3.883495145631068,3.5922330097087376,0.7766990291262136,0.3883495145631068,2.524271844660194,3500000.0,2
Idris El Mizouni,TUN,Oxford United,24,Midfielder,1163.0,12.922222222222222,6.601031814273431,0.1547721410146173,0.3869303525365434,0.0773860705073086,2.383490971625108,1.8572656921754085,0.232158211521926,23.757523645743767,9.363714531384352,0.4643164230438521,1.7798796216680997,2.3215821152192606,1.1607910576096303,2.576956147893379,0.4643164230438521,2.244196044711952,0.8512467755803955,4.333619948409286,450000.0,1
Ryan Mmaee,MAR,Stoke City,27,Forward,1060.0,11.77777777777778,5.807547169811321,0.0,0.0,0.0,0.0,0.0,0.0,1.6981132075471697,0.5943396226415094,0.0,0.0,0.0,0.0,6.367924528301886,0.0,0.0,0.0,0.2547169811320754,0.0,0
Jayson Molumby,IRL,West Brom,25,Midfielder,495.0,5.5,15.745454545454544,0.0,1.2727272727272727,0.1818181818181818,15.145454545454545,2.727272727272727,0.1818181818181818,54.18181818181818,18.727272727272727,1.4545454545454546,3.4545454545454546,3.8181818181818175,1.4545454545454546,4.545454545454546,0.9090909090909092,2.363636363636364,1.6363636363636365,7.818181818181818,3000000.0,2
Kieran Morgan,ENG,QPR,18,Midfielder,849.0,9.433333333333334,8.056537102473499,0.0,0.2120141342756183,0.1060070671378091,4.240282685512367,0.4240282685512367,0.0,11.236749116607774,5.088339222614841,0.1060070671378091,0.3180212014134275,0.9540636042402828,0.4240282685512367,5.300353356890459,0.3180212014134275,0.9540636042402828,0.3180212014134275,1.4840989399293285,0.0,1
Carlton Morris,ENG,Luton Town,28,Forward,640.0,7.111111111111111,8.240625000000001,0.140625,0.84375,0.5625,6.24375,2.390625,0.28125,16.03125,25.171875,0.703125,1.40625,8.015625,0.140625,7.2984375,0.84375,0.703125,0.0,2.53125,11000000.0,1
Liam Morrison,SCO,QPR,21,Midfielder,1034.0,11.488888888888887,5.9883945841392645,0.0,0.0,0.0,0.0,0.0,0.0,0.6963249516441006,0.0870406189555125,0.0,0.0,0.0,0.0,8.704061895551257,0.0,0.0,0.0,0.0,300000.0,0
Alex Mowatt,ENG,West Brom,29,Midfielder,654.0,7.266666666666667,11.972477064220184,0.0,0.963302752293578,0.4128440366972477,5.504587155963303,4.81651376146789,0.0,91.651376146789,26.55963302752293,0.4128440366972477,3.302752293577982,2.614678899082569,1.1009174311926606,7.747706422018348,6.8807339449541285,3.5779816513761467,1.5137614678899085,11.009174311926603,3500000.0,2
Owen Moxon,ENG,Portsmouth,26,Midfielder,948.0,10.533333333333331,6.408227848101266,0.0,0.2848101265822785,0.0,9.49367088607595,0.379746835443038,0.0,2.278481012658228,1.4240506329113924,0.0949367088607595,0.0,0.0,0.189873417721519,6.332278481012659,0.6645569620253164,0.2848101265822785,0.0949367088607595,0.8544303797468354,450000.0,0
Josh Murphy,ENG,Portsmouth,29,Forward,485.0,5.388888888888889,9.872164948453609,0.3711340206185566,3.154639175257732,0.3711340206185566,3.377319587628865,4.639175257731958,0.7422680412371133,22.2680412371134,36.37113402061856,2.22680412371134,6.68041237113402,10.02061855670103,0.556701030927835,4.991752577319587,8.350515463917525,2.0412371134020617,1.11340206185567,9.278350515463917,800000.0,2
Marvelous Nakamba,ZIM,Luton Town,30,Midfielder,536.0,5.955555555555556,14.08768656716418,0.0,0.335820895522388,0.0,0.0,0.8395522388059701,0.167910447761194,16.455223880597014,5.037313432835821,0.0,0.335820895522388,0.335820895522388,1.007462686567164,16.791044776119403,0.167910447761194,1.67910447761194,0.167910447761194,4.533582089552239,5000000.0,1
Daniel Neil,ENG,Sunderland,23,Midfielder,1328.0,14.755555555555556,5.679216867469879,0.2033132530120481,0.5421686746987951,0.0,0.677710843373494,1.558734939759036,0.2033132530120481,29.14156626506024,8.268072289156626,0.4743975903614457,0.8132530120481927,0.6099397590361445,0.677710843373494,3.727409638554217,0.4066265060240963,1.355421686746988,1.219879518072289,5.218373493975903,0.0,1
Mark O'Mahony,IRL,Portsmouth,19,Forward,1216.0,13.511111111111113,3.4194078947368425,0.0,0.0,0.1480263157894736,2.116776315789474,0.2960526315789473,0.0,2.664473684210526,4.144736842105263,0.0,0.0740131578947368,0.962171052631579,0.0740131578947368,1.850328947368421,0.0740131578947368,0.1480263157894736,0.0740131578947368,0.2960526315789473,300000.0,0
Michael Obafemi,IRL,Plymouth Argyle,24,Forward,456.0,5.066666666666666,14.664473684210526,0.0,0.1973684210526315,0.3947368421052631,7.401315789473685,1.5789473684210529,0.0,10.263157894736842,12.039473684210527,0.1973684210526315,1.5789473684210529,4.934210526315789,0.3947368421052631,0.0,0.3947368421052631,0.5921052631578948,0.0,2.960526315789474,1800000.0,1
Yuki Ohashi,JPN,Blackburn,28,Forward,537.0,5.966666666666667,10.374301675977652,0.0,1.005586592178771,0.6703910614525139,5.162011173184357,2.8491620111731844,0.1675977653631284,24.636871508379887,22.625698324022345,0.6703910614525139,3.184357541899441,9.217877094972067,1.843575418994413,4.860335195530726,1.5083798882681565,2.5139664804469275,0.8379888268156425,5.027932960893855,1500000.0,2
Ben Osborn,ENG,Derby County,30,Midfielder,492.0,5.466666666666667,13.1890243902439,0.1829268292682926,1.4634146341463414,0.0,0.0,6.219512195121951,0.3658536585365853,37.3170731707317,17.5609756097561,0.1829268292682926,1.0975609756097562,3.109756097560976,1.646341463414634,3.054878048780488,6.402439024390244,3.109756097560976,1.0975609756097562,5.853658536585366,900000.0,2
Kasey Palmer,JAM,Coventry City,28,Midfielder,438.0,4.866666666666666,13.212328767123289,0.0,0.4109589041095891,0.2054794520547945,6.842465753424658,0.6164383561643836,0.2054794520547945,5.342465753424658,2.26027397260274,0.4109589041095891,0.4109589041095891,0.2054794520547945,0.2054794520547945,0.0,0.2054794520547945,0.2054794520547945,0.0,1.4383561643835618,1000000.0,0
Callum Paterson,SCO,Sheffield Weds,30,Midfielder,1154.0,12.822222222222225,2.753032928942808,0.0,0.0,0.0,0.0,0.0779896013864818,0.0,0.7019064124783362,1.013864818024263,0.0779896013864818,0.0,0.0779896013864818,0.0,4.9601386481802425,0.1559792027729636,0.0779896013864818,0.0779896013864818,0.0779896013864818,800000.0,0
Myles Peart-Harris,ENG,Swansea City,22,Forward,1076.0,11.955555555555556,5.604089219330855,0.0,0.4182156133828996,0.0836431226765799,1.6728624535315986,1.5892193308550189,0.0,12.211895910780669,9.451672862453533,0.7527881040892194,1.6728624535315986,4.433085501858736,0.4182156133828996,3.7806691449814127,1.4219330855018588,0.7527881040892194,0.3345724907063197,2.2583643122676578,700000.0,1
Joël Piroe,NED,Leeds United,25,Forward,779.0,8.655555555555555,8.410783055198973,0.2310654685494223,1.270860077021823,0.693196405648267,4.332477535301669,2.079589216944801,0.4621309370988447,13.055198973042362,13.170731707317074,0.1155327342747111,0.9242618741976896,4.390243902439025,0.3465982028241335,2.88831835686778,0.1155327342747111,0.3465982028241335,0.1155327342747111,2.772785622593068,14000000.0,1
Freddie Potts,ENG,Portsmouth,21,Midfielder,898.0,9.977777777777778,7.406458797327395,0.0,0.7015590200445434,0.1002227171492204,2.866369710467706,2.0044543429844097,0.1002227171492204,28.262806236080177,10.32293986636971,0.8017817371937639,0.7015590200445434,1.4031180400890868,0.9020044543429844,6.11358574610245,3.0066815144766146,1.9042316258351888,1.2026726057906458,4.20935412026726,600000.0,1
Ian Poveda,ENG,Sunderland,24,Forward,1350.0,15.0,4.760000000000001,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.5333333333333333,0.9333333333333332,0.0,0.2666666666666666,0.4,0.1333333333333333,0.0,0.1333333333333333,0.2,0.0,0.1333333333333333,900000.0,0
Gustavo Puerta,COL,Hull City,21,Midfielder,950.0,10.555555555555555,6.840000000000001,0.0,0.2842105263157894,0.0,1.8947368421052635,1.0421052631578946,0.0947368421052631,5.494736842105263,5.589473684210526,0.4736842105263158,0.7578947368421053,1.5157894736842106,0.1894736842105263,4.736842105263158,0.9473684210526316,0.4736842105263158,0.1894736842105263,1.6105263157894738,3000000.0,1
Uroš Račić,SRB,West Brom,26,Midfielder,776.0,8.622222222222222,9.0,0.2319587628865979,0.3479381443298969,0.0,3.5721649484536084,1.7396907216494846,0.3479381443298969,21.688144329896907,9.278350515463918,0.6958762886597939,0.5798969072164949,2.31958762886598,1.0438144329896908,8.188144329896907,0.6958762886597939,1.7396907216494846,0.5798969072164949,2.5515463917525776,2500000.0,1
Mileta Rajovic,DEN,Watford,25,Forward,1079.0,11.988888888888887,5.004633920296571,0.0,0.0,0.0834105653382761,4.170528266913809,0.0834105653382761,0.0,0.4170528266913809,0.5838739573679332,0.0,0.0,0.1668211306765523,0.0,1.5180722891566265,0.0,0.0,0.0,0.0,0.0,0
Largie Ramazani,BEL,Leeds United,23,Forward,906.0,10.066666666666666,7.509933774834437,0.0993377483443708,1.0927152317880795,0.2980132450331126,3.9735099337748334,1.2913907284768211,0.0993377483443708,9.536423841059603,9.13907284768212,0.5960264900662252,1.7880794701986755,3.9735099337748334,0.4966887417218543,0.0,0.5960264900662252,1.0927152317880795,0.2980132450331126,1.7880794701986755,6000000.0,1
Adam Randell,ENG,Plymouth Argyle,24,Midfielder,1200.0,13.333333333333334,5.955,0.075,0.6749999999999999,0.075,2.73,2.625,0.15,36.975,11.025,0.75,0.525,0.8999999999999999,0.375,4.3275,4.05,0.8999999999999999,1.05,3.45,2200000.0,1
Chris Rigg,ENG,Sunderland,17,Midfielder,684.0,7.6,10.223684210526317,0.0,1.842105263157895,0.3947368421052631,4.842105263157895,4.473684210526316,0.7894736842105263,34.21052631578947,21.71052631578948,1.842105263157895,2.5,8.947368421052632,0.7894736842105263,2.631578947368421,1.842105263157895,2.1052631578947367,0.5263157894736842,5.0,9000000.0,2
Matt Ritchie,SCO,Portsmouth,35,Forward,581.0,6.455555555555556,10.301204819277109,0.0,0.6196213425129088,0.0,4.228915662650603,2.1686746987951806,0.0,12.857142857142858,15.335628227194492,0.4647160068846815,1.0843373493975903,3.098106712564544,0.4647160068846815,7.048192771084337,4.182444061962134,1.549053356282272,0.1549053356282272,2.7882960413080893,500000.0,1
Caleb Roberts,ENG,Plymouth Argyle,20,Midfielder,1252.0,13.911111111111111,4.794728434504792,0.0,0.0,0.0,0.0,0.0,0.0,0.9345047923322684,0.2156549520766773,0.0718849840255591,0.0,0.1437699680511182,0.1437699680511182,2.3937699680511177,0.0,0.2875399361022364,0.1437699680511182,0.2875399361022364,100000.0,0
Patrick Roberts,ENG,Sunderland,27,Forward,1025.0,11.38888888888889,6.75219512195122,0.2634146341463415,1.84390243902439,0.0878048780487804,1.2995121951219513,3.951219512195122,0.526829268292683,22.653658536585365,28.71219512195122,1.6682926829268292,4.214634146341464,7.990243902439024,0.7024390243902439,2.195121951219512,5.2682926829268295,2.0195121951219512,0.3512195121951219,4.039024390243903,3200000.0,2
Alexander Robertson,AUS,Cardiff City,21,Midfielder,874.0,9.71111111111111,8.310068649885585,0.0,0.6178489702517163,0.102974828375286,2.059496567505721,2.9862700228832955,0.0,30.171624713958813,15.961098398169336,0.7208237986270023,0.6178489702517163,1.647597254004577,0.5148741418764302,6.435926773455378,5.045766590389016,1.647597254004577,1.4416475972540046,4.839816933638445,0.0,1
Callum Robinson,IRL,Cardiff City,29,Forward,596.0,6.622222222222222,11.793624161073826,0.0,0.7550335570469799,0.7550335570469799,6.704697986577181,2.416107382550336,0.3020134228187919,17.36577181208054,14.194630872483222,0.6040268456375839,2.114093959731544,5.436241610738255,0.0,9.060402684563758,0.906040268456376,0.1510067114093959,0.1510067114093959,2.718120805369128,1800000.0,1
Jay Rodriguez,ENG,Burnley,35,Forward,1350.0,15.0,4.753333333333333,0.0,0.0666666666666666,0.0666666666666666,0.0,0.1333333333333333,0.0,3.733333333333333,2.2666666666666666,0.2,0.0666666666666666,0.7333333333333333,0.1333333333333333,2.78,0.1333333333333333,0.2,0.0666666666666666,0.3333333333333333,0.0,0
Joe Rothwell,ENG,Leeds United,29,Midfielder,646.0,7.177777777777778,11.856037151702786,0.1393188854489164,0.696594427244582,0.0,2.326625386996904,4.876160990712074,0.1393188854489164,58.79256965944272,25.634674922600617,0.4179566563467492,1.9504643962848296,1.811145510835913,0.696594427244582,6.185758513931888,7.662538699690402,0.9752321981424148,1.393188854489164,4.876160990712074,2200000.0,2
Pelly Ruddock Mpanzu,COD,Luton Town,31,Midfielder,1350.0,15.0,4.446666666666667,0.0,0.0666666666666666,0.0,0.0,0.2666666666666666,0.0,1.8666666666666667,1.0666666666666669,0.0666666666666666,0.1333333333333333,0.1333333333333333,0.0,1.3333333333333333,0.0666666666666666,0.0666666666666666,0.0,0.2666666666666666,1500000.0,0
Tatsuhiro Sakamoto,JPN,Coventry City,28,Forward,1173.0,13.033333333333331,5.639386189258312,0.1534526854219949,0.7672634271099744,0.0767263427109974,1.7033248081841432,1.8414322250639383,0.3069053708439898,7.0588235294117645,11.508951406649617,0.1534526854219949,0.9207161125319692,3.989769820971867,0.4603580562659846,4.089514066496164,2.071611253196931,0.6138107416879796,0.1534526854219949,1.381074168797954,2500000.0,1
Jeremy Sarmiento,ECU,Burnley,22,Forward,808.0,8.977777777777778,8.39851485148515,0.0,0.2227722772277227,0.1113861386138613,2.7846534653465347,1.5594059405940597,0.2227722772277227,9.69059405940594,9.133663366336634,0.7797029702970297,1.893564356435644,2.7846534653465347,1.0024752475247525,8.353960396039604,1.113861386138614,1.7821782178217822,0.3341584158415842,1.5594059405940597,7000000.0,1
George Saville,NIR,Millwall,31,Midfielder,612.0,6.8,10.352941176470589,0.1470588235294117,2.058823529411765,0.0,0.7794117647058824,6.61764705882353,0.2941176470588235,46.76470588235294,22.94117647058824,0.7352941176470589,1.4705882352941178,3.235294117647059,3.6764705882352944,8.544117647058824,6.470588235294118,5.735294117647059,3.9705882352941178,8.088235294117647,1500000.0,2
Dane Scarlett,ENG,Oxford United,20,Forward,1141.0,12.677777777777775,5.166520595968449,0.0,0.0,0.2366345311130587,4.503943908851885,0.3943908851884312,0.0788781770376862,4.574934268185802,2.918492550394391,0.315512708150745,0.0,1.0254163014899211,0.0788781770376862,1.924627519719544,0.0788781770376862,0.1577563540753725,0.315512708150745,0.7099035933391762,1500000.0,0
Isaac Schmidt,SUI,Leeds United,24,Forward,468.0,5.2,13.980769230769232,0.0,0.0,0.0,0.0,0.5769230769230769,0.1923076923076923,0.9615384615384616,0.9615384615384616,0.0,0.1923076923076923,0.5769230769230769,0.0,6.403846153846153,0.0,0.0,0.0,0.1923076923076923,2200000.0,0
Oscar Schwartau,DEN,Norwich City,18,Midfielder,1350.0,15.0,5.566666666666666,0.0,0.2,0.0,1.1133333333333333,1.0666666666666669,0.1333333333333333,10.933333333333334,6.733333333333333,0.7333333333333333,0.8,2.0,0.2666666666666666,5.0,0.1333333333333333,0.5333333333333333,0.4,1.8,2200000.0,1
Tyrell Sellars-Fleming,ENG,Hull City,19,Midfielder,495.0,5.5,18.181818181818183,0.0,0.1818181818181818,0.0,0.0,0.3636363636363636,0.0,0.5454545454545454,1.0909090909090908,0.0,0.1818181818181818,0.1818181818181818,0.0,0.0,0.1818181818181818,0.0,0.1818181818181818,0.1818181818181818,0.0,0
Louie Sibley,ENG,Oxford United,23,Midfielder,906.0,10.066666666666666,7.887417218543047,0.0,0.0,0.0993377483443708,3.9735099337748334,0.5960264900662252,0.0,2.5827814569536423,2.0860927152317883,0.1986754966887417,0.2980132450331126,0.4966887417218543,0.3973509933774835,0.0,0.2980132450331126,0.4966887417218543,0.0,0.695364238410596,1600000.0,0
Sam Silvera,AUS,Portsmouth,24,Forward,684.0,7.6,9.644736842105264,0.0,0.7894736842105263,0.0,8.776315789473685,1.0526315789473684,0.0,9.210526315789474,12.763157894736842,0.6578947368421053,1.842105263157895,4.473684210526316,1.0526315789473684,8.223684210526317,1.4473684210526316,1.5789473684210529,0.131578947368421,1.5789473684210529,1200000.0,1
Emmanouil Siopis,GRE,Cardiff City,30,Midfielder,879.0,9.766666666666667,8.69283276450512,0.0,0.1023890784982935,0.0,3.409556313993173,1.023890784982935,0.0,29.897610921501705,5.5290102389078495,0.5119453924914675,0.1023890784982935,0.409556313993174,1.228668941979522,2.7952218430034126,0.204778156996587,2.457337883959044,0.9215017064846416,4.709897610921502,0.0,1
Moussa Sissoko,FRA,Watford,35,Midfielder,1054.0,11.71111111111111,7.386148007590133,0.0,0.5123339658444023,0.0853889943074003,3.2020872865275143,1.4516129032258065,0.0853889943074003,29.37381404174573,10.075901328273243,0.3415559772296015,1.2808349146110058,2.049335863377609,0.9392789373814042,8.538899430740038,0.3415559772296015,1.9639468690702089,0.5123339658444023,4.525616698292221,1000000.0,1
Regan Slater,ENG,Hull City,25,Midfielder,1350.0,15.0,5.306666666666667,0.0,0.7333333333333333,0.0666666666666666,1.1733333333333331,1.4,0.0,10.6,10.533333333333331,0.5333333333333333,1.2666666666666666,2.7333333333333334,0.4666666666666667,1.0,1.0,1.0,0.3333333333333333,2.7333333333333334,3500000.0,1
Manor Solomon,ISR,Leeds United,25,Forward,580.0,6.444444444444445,12.305172413793102,0.1551724137931034,1.862068965517241,0.0,6.656896551724137,3.103448275862069,0.3103448275862069,9.775862068965518,24.20689655172414,1.862068965517241,3.258620689655172,9.0,0.3103448275862069,0.0,2.6379310344827585,2.0172413793103448,0.1551724137931034,2.9482758620689653,11000000.0,2
Ben Stevenson,ENG,Portsmouth,27,Midfielder,626.0,6.955555555555556,14.37699680511182,0.0,0.0,0.0,0.0,0.0,0.0,1.1501597444089458,0.2875399361022364,0.0,0.0,0.0,0.0,14.37699680511182,0.0,0.0,0.0,0.0,200000.0,1
Jakob Sørensen,DEN,Norwich City,26,Midfielder,675.0,7.5,11.453333333333337,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,16.4,2.8,0.0,0.0,0.2666666666666666,0.0,13.333333333333334,0.0,1.0666666666666669,0.1333333333333333,1.0666666666666669,0.0,1
Ao Tanaka,JPN,Leeds United,26,Midfielder,677.0,7.522222222222222,12.110782865583456,0.0,1.5952732644017726,0.0,1.329394387001477,3.1905465288035453,0.3988183161004431,69.6602658788774,15.68685376661743,0.3988183161004431,1.1964549483013294,1.0635155096011817,1.4623338257016247,9.97045790251108,0.6646971935007385,2.791728212703102,1.7282127031019203,8.242245199409158,4000000.0,2
Ollie Tanner,ENG,Cardiff City,22,Forward,897.0,9.966666666666669,6.973244147157191,0.1003344481605351,1.4046822742474916,0.1003344481605351,2.0066889632107023,2.809364548494983,0.4013377926421405,17.157190635451506,20.96989966555184,1.1036789297658862,3.210702341137124,6.722408026755852,1.605351170568562,5.217391304347826,2.709030100334448,2.809364548494983,0.7023411371237458,3.411371237458194,1500000.0,2
Joseph Taylor,WAL,Luton Town,22,Midfielder,760.0,8.444444444444445,4.938157894736842,0.0,0.0,0.0,2.960526315789473,0.2368421052631578,0.0,0.8289473684210527,2.25,0.2368421052631578,0.2368421052631578,1.0657894736842104,0.0,5.921052631578947,0.0,0.0,0.0,0.3552631578947368,0.0,0
