player,nation_stats_standard,squad,age_stats_standard,born_stats_standard,playing_time_90s_stats_standard,position_2_stats_standard,position_stats_standard,standard_gls_stats_shooting,standard_sh_stats_shooting,standard_sot_stats_shooting,standard_sot%_stats_shooting,standard_sh_90_stats_shooting,standard_sot_90_stats_shooting,total_cmp_stats_passing,total_att_stats_passing,total_cmp%_stats_passing,short_cmp_stats_passing,short_att_stats_passing,short_cmp%_stats_passing,medium_cmp_stats_passing,medium_att_stats_passing,medium_cmp%_stats_passing,long_cmp_stats_passing,long_att_stats_passing,long_cmp%_stats_passing,ast_stats_passing,1_3_stats_passing,ppa_stats_passing,prgp_stats_passing,pass_types_tb_stats_passing_types,pass_types_sw_stats_passing_types,pass_types_crs_stats_passing_types,outcomes_cmp_stats_passing_types,outcomes_blocks_stats_passing_types,sca_sca_stats_gca,gca_gca_stats_gca,tackles_tkl_stats_defense,tackles_tklw_stats_defense,tackles_def_3rd_stats_defense,tackles_mid_3rd_stats_defense,tackles_att_3rd_stats_defense,blocks_blocks_stats_defense,blocks_sh_stats_defense,blocks_pass_stats_defense,int_stats_defense,clr_stats_defense,err_stats_defense,touches_touches_stats_possession,touches_mid_3rd_stats_possession,touches_att_3rd_stats_possession,touches_att_pen_stats_possession,take_ons_att_stats_possession,take_ons_succ_stats_possession,take_ons_succ%_stats_possession,carries_carries_stats_possession,carries_prgc_stats_possession,carries_1_3_stats_possession,carries_cpa_stats_possession,carries_mis_stats_possession,carries_dis_stats_possession,receiving_rec_stats_possession,receiving_prgr_stats_possession,playing_time_90s_stats_playing_time,playing_time_mp_stats_playing_time,playing_time_min_stats_playing_time,performance_off_stats_misc,performance_crs_stats_misc,performance_int_stats_misc,performance_tklw_stats_misc,performance_recov_stats_misc,aerial_duels_won_stats_misc,aerial_duels_lost_stats_misc,aerial_duels_won%_stats_misc
Japhet Tanganga,ENG,Millwall,25,1999,14.0,,Defender,1,16,2,12.5,1.14,0.14,320,416,76.9,68,90,75.6,206,237,86.9,44,78,56.4,0,21,3,19,1,3,0,320,7,8,0,14,9,8,6,0,16,12,4,8,70,0,581,203,46,25,6,3,50.0,273,4,2,2,11,5,303,4,5.5,6,491,0,0,8,9,47,35,19,64.8
George Tanner,ENG,Bristol City,25,1999,12.2,,Defender,1,3,2,66.7,0.25,0.16,546,697,78.3,265,295,89.8,252,315,80.0,17,59,28.8,0,35,4,45,1,2,10,546,12,12,0,35,25,23,11,1,16,5,11,12,38,0,831,433,167,3,6,1,16.7,341,10,7,0,13,4,424,16,16.7,17,1505,0,10,12,25,36,12,26,31.6
Ollie Tanner,ENG,Cardiff City,22,2002,10.6,Midfielder,Forward,2,25,7,28.0,2.36,0.66,221,318,69.5,119,145,82.1,75,109,68.8,18,38,47.4,1,18,14,34,0,4,27,221,12,28,4,30,19,10,16,4,9,1,8,8,11,0,460,180,222,30,30,12,40.0,249,34,22,12,21,13,302,71,10.0,11,897,7,27,8,19,35,15,13,53.6
Joseph Taylor,WAL,Luton Town,22,2002,1.0,Forward,Midfielder,0,4,1,25.0,4.09,1.02,5,12,41.7,2,6,33.3,3,5,60.0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,0,0,2,0,2,0,1,0,26,7,19,6,5,2,40.0,12,1,2,1,1,0,15,9,10.4,13,940,0,0,0,0,3,2,2,50.0
Junior Tchamadeu,CMR,Stoke City,20,2003,10.8,,Defender,0,6,0,0.0,0.55,0.00,368,470,78.3,160,168,95.2,170,210,81.0,35,70,50.0,0,32,4,27,1,3,14,368,13,10,0,13,8,9,3,1,12,4,8,8,28,0,577,248,107,11,12,7,58.3,291,9,11,1,12,8,334,23,12.7,15,1146,1,14,8,8,33,3,20,13.0
Hidde ter Avest,NED,Oxford United,27,1997,3.2,,Defender,1,5,4,80.0,1.55,1.24,95,125,76.0,52,59,88.1,36,47,76.6,3,10,30.0,0,4,0,5,0,0,5,95,6,4,0,3,0,2,1,0,2,0,2,8,9,0,166,73,38,6,4,2,50.0,73,4,4,0,7,2,88,10,9.5,10,857,1,5,8,0,11,3,1,75.0
Emre Tezgel,ENG,Stoke City,19,2005,2.6,Midfielder,Forward,0,4,1,25.0,1.57,0.39,37,48,77.1,21,24,87.5,14,18,77.8,1,1,100.0,0,2,4,7,0,0,3,37,1,4,0,0,0,0,0,0,2,0,2,2,3,0,73,40,27,9,4,1,25.0,43,2,1,1,7,1,54,14,0.5,3,46,0,3,2,0,3,4,10,28.6
Bobby Thomas,ENG,Coventry City,0,0,14.0,,Defender,2,13,3,23.1,0.93,0.21,735,880,83.5,200,221,90.5,460,509,90.4,68,138,49.3,0,44,0,46,0,6,1,735,3,7,1,11,7,10,1,0,18,12,6,9,60,0,1006,437,28,18,2,1,50.0,639,6,5,0,2,1,700,3,9.3,13,835,1,1,9,7,55,39,25,60.9
Joshua Thomas,WAL,Swansea City,22,2002,0.0,,Midfielder,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,8,429,0,0,0,0,0,0,0,0
Player,,Squad,Ag,Born,90s,,Po,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,1/3,PPA,PrgP,TB,Sw,Crs,Cmp,Blocks,SCA,GCA,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,Pass,Int,Clr,Err,Touches,Mid 3rd,Att 3rd,Att Pen,Att,Succ,Succ%,Carries,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,90s,MP,Min,Off,Crs,Int,TklW,Recov,Won,Lost,Won%
Brandon Thomas-Asante,GHA,Coventry City,25,1998,7.8,,Forward,1,17,4,23.5,2.18,0.51,48,90,53.3,26,47,55.3,13,21,61.9,2,7,28.6,1,7,2,6,0,0,8,48,5,11,1,3,1,0,1,2,3,0,3,7,3,0,172,76,85,29,16,8,50.0,113,12,5,9,23,9,126,32,2.8,5,255,5,8,7,1,27,11,27,28.9
Jordan Thompson,NIR,Stoke City,27,1997,7.0,,Midfielder,0,1,0,0.0,0.14,0.00,299,342,87.4,142,151,94.0,128,144,88.9,18,29,62.1,0,27,0,26,0,0,4,299,6,7,1,10,7,4,5,1,5,3,2,6,16,0,396,222,46,0,5,2,40.0,247,4,7,0,4,5,287,5,0,0,0,0,4,6,7,24,6,2,75.0
Liam Thompson,ENG,Derby County,22,2002,3.2,,Midfielder,0,1,0,0.0,0.31,0.00,90,129,69.8,49,58,84.5,30,41,73.2,4,13,30.8,0,7,0,5,0,0,11,90,5,5,1,3,1,2,1,0,5,0,5,3,4,2,159,81,57,5,6,4,66.7,88,7,2,2,4,6,113,17,6.9,13,620,0,11,3,1,9,2,4,33.3
Muhamed Tijani,NGA,Plymouth Argyle,24,2000,1.1,,Forward,0,2,1,50.0,1.86,0.93,8,19,42.1,4,9,44.4,4,8,50.0,0,1,0.0,1,0,0,0,0,0,1,8,0,0,0,1,0,0,0,1,1,0,1,0,4,0,37,19,12,3,0,0,0,18,0,0,0,5,2,23,0,0,0,0,0,1,0,0,1,2,3,40.0
Nathan Tjoe-A-On,IDN,Swansea City,22,2001,0.0,,Defender,0,0,0,0,0.00,0.00,4,5,80.0,3,4,75.0,1,1,100.0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,3,4,2,0,0,0,4,0,0,0,0,0,5,1,0.5,3,46,0,1,0,0,0,0,1,0.0
Victor Torp,DEN,Coventry City,25,1999,8.9,Forward,Midfielder,1,14,5,35.7,1.58,0.56,290,410,70.7,131,164,79.9,116,145,80.0,27,70,38.6,0,35,5,44,0,1,48,290,7,29,1,21,15,8,9,4,12,2,10,15,5,0,493,236,188,13,6,3,50.0,219,7,7,2,9,10,271,26,9.1,16,817,0,48,15,15,48,11,5,68.8
Ryley Towler,ENG,Portsmouth,23,2001,4.0,,Defender,0,0,0,0,0.00,0.00,164,190,86.3,56,57,98.2,97,107,90.7,11,25,44.0,0,8,0,8,0,1,0,164,1,1,1,9,1,5,4,0,4,2,2,3,21,0,239,80,5,2,0,0,0,144,0,1,0,5,1,152,0,5.8,8,524,0,0,3,1,10,5,2,71.4
Andros Townsend,ENG,Luton Town,33,1991,0.1,,Midfielder,0,0,0,0,0.00,0.00,6,10,60.0,2,2,100.0,4,7,57.1,0,1,0.0,0,2,0,3,0,0,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,3,8,0,2,1,50.0,7,3,2,0,0,1,7,1,4.8,8,432,0,3,0,0,0,0,0,0
James Trafford,ENG,Burnley,22,2002,16.0,,Goalkeeper,0,0,0,0,0.00,0.00,482,660,73.0,114,115,99.1,260,265,98.1,103,273,37.7,0,5,1,1,0,0,0,482,0,1,0,0,0,0,0,0,0,0,0,0,7,1,680,7,0,0,0,0,0,411,0,0,0,1,0,397,0,0,0,0,0,0,0,0,25,5,0,100.0
Lewis Travis,ENG,Blackburn,27,1997,14.2,,Midfielder,2,10,4,40.0,0.70,0.28,558,660,84.5,246,269,91.4,252,278,90.6,43,71,60.6,1,45,10,75,3,12,5,558,13,25,3,41,26,13,26,2,22,4,18,18,26,0,814,478,144,7,16,9,56.3,433,14,14,1,14,15,504,12,4.0,4,360,0,5,18,26,66,8,9,47.1
Nectarios Triantis,AUS,Sunderland,21,2003,0.0,,Forward,0,0,0,0,0.00,0.00,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,14,1229,0,0,0,0,0,0,0,0
Sondre Tronstad,NOR,Blackburn,29,1995,14.5,,Midfielder,0,5,1,20.0,0.34,0.07,579,658,88.0,224,255,87.8,272,296,91.9,69,84,82.1,0,40,6,68,0,6,6,579,7,28,4,30,22,14,15,1,22,8,14,19,23,2,780,432,133,5,5,3,60.0,375,9,11,0,10,4,503,10,6.0,10,541,0,6,19,22,61,17,13,56.7
Auston Trusty,USA,Sheffield Utd,26,1998,1.0,,Defender,0,0,0,0,0.00,0.00,49,50,98.0,19,20,95.0,26,26,100.0,4,4,100.0,0,4,0,2,0,0,0,49,0,0,0,1,0,0,1,0,0,0,0,0,0,0,52,27,0,0,0,0,0,37,1,0,0,0,0,43,0,0,0,0,0,0,0,0,1,1,1,50.0
David Turnbull,SCO,Cardiff City,25,1999,6.3,,Midfielder,1,15,8,53.3,2.39,1.28,386,451,85.6,185,204,90.7,150,169,88.8,40,60,66.7,0,43,11,39,1,1,26,386,4,25,2,9,5,5,3,1,5,1,4,5,3,1,499,284,125,4,3,0,0.0,280,1,8,0,3,5,360,13,0,0,0,0,26,5,5,34,2,4,33.3
Scott Twine,ENG,Bristol City,25,1999,7.2,Midfielder,Forward,1,23,6,26.1,3.19,0.83,166,232,71.6,72,85,84.7,67,86,77.9,23,46,50.0,1,13,14,28,5,0,47,166,7,35,2,9,2,2,5,2,6,0,6,4,0,0,312,127,169,20,12,4,33.3,159,9,6,5,11,10,184,28,14.0,16,1261,1,47,4,2,26,2,2,50.0
Igor Tyjon,ENG,Blackburn,16,2008,0.0,,Forward,0,0,0,0,0.00,0.00,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,13.7,17,1233,0,0,0,0,0,1,2,33.3
Josh Tymon,ENG,Swansea City,25,1999,13.9,,Defender,0,5,1,20.0,0.36,0.07,662,822,80.5,352,389,90.5,260,313,83.1,41,89,46.1,1,32,15,53,0,0,72,662,14,36,1,21,13,9,7,5,8,1,7,18,17,1,942,445,279,10,14,8,57.1,498,39,27,2,25,11,560,70,2.3,6,207,0,72,18,13,65,10,20,33.3
Ike Ugbo,CAN,Sheffield Weds,26,1998,8.5,,Forward,0,11,3,27.3,1.29,0.35,74,96,77.1,46,57,80.7,21,26,80.8,0,1,0.0,0,2,5,10,1,0,1,74,2,12,0,3,3,1,2,0,6,0,6,3,5,1,179,92,72,20,12,3,25.0,90,1,3,1,23,17,118,27,4.0,11,364,4,1,3,3,16,11,44,20.0
Pol Valentín,ESP,Sheffield Weds,27,1997,6.5,Forward,Defender,1,6,1,16.7,0.92,0.15,128,194,66.0,65,82,79.3,46,68,67.6,12,21,57.1,0,11,6,22,0,0,26,128,15,12,1,11,3,5,4,2,10,2,8,10,9,0,280,105,127,21,20,6,30.0,127,20,8,7,11,4,149,42,0.8,2,70,3,26,10,3,18,7,12,36.8
Yan Valery,TUN,Sheffield Weds,25,1999,15.5,Midfielder,Defender,0,4,1,25.0,0.26,0.06,388,543,71.5,187,221,84.6,168,220,76.4,23,67,34.3,2,23,13,47,0,1,37,388,18,22,4,25,16,11,12,2,12,2,10,26,32,1,717,328,192,14,32,11,34.4,310,23,16,3,20,21,361,66,12.5,13,1125,1,37,26,16,47,36,30,54.5
Jonathan Varane,MTQ,QPR,23,2001,7.7,,Midfielder,0,9,2,22.2,1.17,0.26,248,309,80.3,111,130,85.4,107,126,84.9,26,40,65.0,0,22,2,25,0,3,4,248,5,9,0,20,13,12,6,2,16,3,13,10,15,0,402,231,62,7,6,4,66.7,215,7,6,1,7,5,219,6,5.0,8,453,0,4,10,13,52,15,9,62.5
Rocco Vata,IRL,Watford,19,2005,1.7,Forward,Midfielder,0,5,1,20.0,3.00,0.60,25,42,59.5,15,18,83.3,8,14,57.1,1,3,33.3,0,1,1,4,0,0,5,25,4,5,1,4,2,1,3,0,1,0,1,0,1,0,66,21,38,11,3,1,33.3,39,8,0,2,6,4,48,9,0,0,0,0,5,0,2,2,0,2,0.0
Will Vaulks,WAL,Oxford United,31,1993,13.4,,Midfielder,0,6,1,16.7,0.45,0.07,503,708,71.0,185,217,85.3,232,291,79.7,77,173,44.5,0,47,2,44,1,8,51,503,14,26,1,31,20,15,13,3,20,4,16,16,33,3,830,461,132,0,6,5,83.3,311,4,1,0,6,5,418,9,13.4,16,1204,0,51,16,20,76,26,10,72.2
Josh Vickers,ENG,Derby County,28,1995,2.0,,Goalkeeper,0,0,0,0,0.00,0.00,46,69,66.7,6,6,100.0,24,24,100.0,16,39,41.0,0,3,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,1,0,0,0,0,0,35,0,0,0,0,0,21,0,9.2,12,830,0,0,0,0,0,2,1,66.7
André Vidigal,POR,Stoke City,26,1998,1.0,Forward,Midfielder,0,6,1,16.7,6.28,1.05,20,35,57.1,15,20,75.0,4,9,44.4,0,2,0.0,0,0,1,1,0,0,7,20,2,2,0,1,1,0,1,0,2,0,2,1,0,0,59,23,35,6,8,2,25.0,39,6,5,3,5,0,35,8,8.1,13,729,3,7,1,1,10,0,1,0.0
Player,,Squad,Ag,Born,90s,,Po,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,1/3,PPA,PrgP,TB,Sw,Crs,Cmp,Blocks,SCA,GCA,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,Pass,Int,Clr,Err,Touches,Mid 3rd,Att 3rd,Att Pen,Att,Succ,Succ%,Carries,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,90s,MP,Min,Off,Crs,Int,TklW,Recov,Won,Lost,Won%
Lawrence Vigouroux,CHI,Swansea City,31,1993,16.0,,Goalkeeper,0,0,0,0,0.00,0.00,563,772,72.9,94,95,98.9,272,276,98.6,196,398,49.2,0,15,0,1,0,1,0,563,0,5,0,0,0,0,0,0,0,0,0,0,5,4,803,3,0,0,0,0,0,586,0,0,0,1,0,521,0,4.6,6,412,0,0,0,0,13,2,1,66.7
Žan Vipotnik,SVN,Swansea City,22,2002,7.7,,Forward,2,18,7,38.9,2.32,0.90,49,64,76.6,33,41,80.5,15,19,78.9,0,0,0,0,3,0,4,0,0,0,49,1,8,1,1,0,0,1,0,5,1,4,1,10,0,124,59,50,30,6,2,33.3,53,3,2,3,9,3,68,27,15.9,16,1435,1,0,1,0,8,8,14,36.4
Vitinho,BRA,Burnley,25,1999,2.6,Forward,Midfielder,1,4,1,25.0,1.53,0.38,47,66,71.2,23,26,88.5,21,29,72.4,2,4,50.0,1,3,3,6,2,0,5,47,5,6,1,8,6,4,1,3,4,1,3,1,4,0,100,49,31,4,10,4,40.0,58,5,2,2,2,1,63,9,12.4,17,1117,0,5,1,6,9,1,3,25.0
Zak Vyner,KEN,Bristol City,27,1997,17.0,,Defender,0,6,0,0.0,0.35,0.00,837,1082,77.4,291,322,90.4,449,516,87.0,89,208,42.8,0,67,5,55,0,9,6,837,15,13,1,25,19,18,6,1,22,16,6,25,62,0,1228,623,30,9,2,2,100.0,705,3,2,0,2,4,807,2,4.9,12,438,0,6,25,19,78,29,21,58.0
Ben Waine,NZL,Plymouth Argyle,23,2001,0.1,,Forward,0,0,0,0,0.00,0.00,0,3,0.0,0,0,0,0,2,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,2,0,0,0,2,0,4,0,14.9,16,1341,0,0,0,0,1,2,1,66.7
Jed Wallace,ENG,West Brom,30,1994,3.2,Midfielder,Forward,0,3,1,33.3,0.94,0.31,65,91,71.4,36,40,90.0,24,36,66.7,4,10,40.0,0,2,2,9,0,1,9,65,2,4,0,4,4,1,3,0,6,0,6,0,3,0,133,57,61,5,9,1,11.1,85,8,7,1,7,3,90,17,5.0,9,449,4,9,0,4,15,6,9,40.0
Murray Wallace,SCO,Millwall,31,1993,0.0,,Defender,0,0,0,0,0.00,0.00,1,1,100.0,0,0,0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,16,829,0,0,0,0,0,1,0,100.0
Liam Walsh,ENG,Luton Town,27,1997,3.7,,Midfielder,0,8,2,25.0,2.19,0.55,156,198,78.8,67,75,89.3,71,87,81.6,13,30,43.3,1,14,3,25,0,1,11,156,3,3,1,8,6,2,4,2,2,0,2,2,8,0,237,134,49,2,3,2,66.7,126,5,0,0,7,6,158,7,1.1,6,101,0,11,2,6,16,4,5,44.4
Reuell Walters,ENG,Luton Town,19,2004,6.0,Midfielder,Defender,0,0,0,0,0.00,0.00,211,270,78.1,97,109,89.0,94,115,81.7,15,30,50.0,0,19,3,23,0,0,10,211,9,9,0,18,15,11,5,2,2,1,1,2,11,0,323,152,82,7,16,9,56.3,142,9,3,3,8,9,186,20,14.9,17,1345,1,10,2,15,24,8,9,47.1
Joe Ward,ENG,Derby County,29,1995,0.7,Midfielder,Defender,0,1,1,100.0,1.45,1.45,28,44,63.6,7,7,100.0,17,22,77.3,4,12,33.3,0,1,2,2,0,0,7,28,3,2,0,1,1,1,0,0,0,0,0,3,2,0,55,26,18,0,1,0,0.0,19,2,0,0,3,1,22,1,0,0,0,0,7,3,1,1,2,0,100.0
Duncan Watmore,ENG,Millwall,30,1994,10.6,,Forward,5,18,10,55.6,1.70,0.95,119,179,66.5,78,95,82.1,30,46,65.2,5,12,41.7,1,6,14,27,3,0,7,119,12,32,3,15,10,3,9,3,9,2,7,2,9,0,308,117,161,55,33,14,42.4,193,23,18,12,20,28,199,53,0.8,6,70,2,7,2,10,47,6,10,37.5
Tom Watson,ENG,Sunderland,18,2006,2.7,,Forward,0,5,1,20.0,1.88,0.38,41,61,67.2,20,27,74.1,19,22,86.4,1,8,12.5,0,1,3,7,0,0,9,41,6,9,0,5,2,2,2,1,3,0,3,3,5,0,109,33,58,11,13,7,53.8,67,9,5,6,10,6,72,22,1.0,1,90,0,9,3,2,9,1,2,33.3
Wout Weghorst,NED,Burnley,32,1992,0.3,,Forward,0,0,0,0,0.00,0.00,4,5,80.0,2,2,100.0,2,2,100.0,0,1,0.0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,1,1,0,0.0,3,0,0,0,0,0,5,1,0.0,1,1,0,0,0,0,1,0,0,0
Andreas Weimann,AUT,Blackburn,33,1991,8.0,Midfielder,Forward,4,21,13,61.9,2.61,1.62,145,188,77.1,70,86,81.4,60,78,76.9,11,15,73.3,0,16,6,30,2,0,10,145,4,15,1,3,1,2,1,0,4,0,4,1,14,0,251,119,93,31,2,1,50.0,130,10,3,4,5,4,169,29,16.6,17,1497,1,10,1,1,26,7,3,70.0
Nahki Wells,BER,Bristol City,34,1990,7.4,,Forward,5,17,8,47.1,2.31,1.09,98,156,62.8,56,77,72.7,32,49,65.3,2,9,22.2,0,8,3,16,0,0,11,98,10,13,2,8,4,3,3,2,8,0,8,5,0,0,239,91,142,34,15,7,46.7,153,5,4,4,15,10,179,63,9.4,15,846,4,11,5,4,17,5,31,13.9
Jack Whatmough,ENG,Preston,28,1996,5.1,,Defender,0,3,0,0.0,0.59,0.00,241,293,82.3,69,83,83.1,146,159,91.8,24,46,52.2,0,10,4,11,0,6,0,241,0,4,0,10,7,5,4,1,10,7,3,8,29,1,362,134,10,4,0,0,0,169,1,0,0,4,1,205,0,7.3,15,660,1,0,8,7,28,18,7,72.0
Ben Whiteman,ENG,Preston,28,1996,15.4,,Midfielder,0,13,4,30.8,0.85,0.26,548,716,76.5,201,232,86.6,267,316,84.5,69,135,51.1,1,55,9,60,1,10,34,548,14,33,3,27,8,18,8,1,20,3,17,11,38,0,841,505,114,3,2,0,0.0,372,2,3,0,6,2,498,5,0.2,1,19,0,34,11,8,68,14,7,66.7
Morgan Whittaker,ENG,Plymouth Argyle,23,2001,14.5,Midfielder,Forward,3,47,14,29.8,3.23,0.96,293,421,69.6,126,156,80.8,131,170,77.1,31,64,48.4,0,32,14,37,4,14,34,293,19,34,2,27,19,14,9,4,12,3,9,2,13,0,616,311,224,29,46,14,30.4,405,25,18,10,33,20,466,97,3.5,6,319,3,34,2,19,48,3,13,18.8
Jacob Widell Zetterström,SWE,Derby County,26,1998,14.0,,Goalkeeper,0,0,0,0,0.00,0.00,272,453,60.0,31,33,93.9,133,136,97.8,106,281,37.7,0,8,0,0,0,3,0,272,1,3,0,1,1,1,0,0,0,0,0,0,6,2,494,7,1,0,1,0,0.0,232,0,0,0,1,0,199,0,11.8,12,1066,0,0,0,1,10,4,0,100.0
Joe Williams,ENG,Bristol City,27,1996,9.9,,Midfielder,0,4,0,0.0,0.40,0.00,481,590,81.5,219,243,90.1,202,228,88.6,49,93,52.7,2,58,20,53,0,6,46,481,8,42,4,23,13,6,14,3,11,7,4,9,15,1,674,390,187,4,11,5,45.5,357,10,11,1,11,6,454,16,5.0,12,450,0,46,9,13,57,6,3,66.7
Jordan Williams,ENG,Portsmouth,25,1999,8.8,,Defender,0,1,0,0.0,0.11,0.00,313,380,82.4,147,160,91.9,140,163,85.9,15,35,42.9,0,14,3,20,0,0,10,313,3,7,2,25,18,16,9,0,15,8,7,15,19,0,477,225,81,3,4,1,25.0,229,13,1,0,13,6,266,22,14.9,16,1344,0,10,15,18,35,14,16,46.7
Chris Willock,ENG,Cardiff City,26,1998,7.0,Midfielder,Forward,1,11,4,36.4,1.56,0.57,205,255,80.4,124,131,94.7,59,76,77.6,12,24,50.0,1,13,9,20,1,0,33,205,8,29,1,10,8,4,2,4,5,0,5,3,1,0,331,126,186,26,25,9,36.0,231,33,22,11,12,13,262,63,8.0,14,718,4,33,3,8,31,1,5,16.7
Ben Wilmot,ENG,Stoke City,25,1999,13.7,,Defender,1,7,2,28.6,0.51,0.15,641,821,78.1,224,251,89.2,332,378,87.8,76,162,46.9,0,51,5,51,1,15,7,641,11,15,0,28,20,22,6,0,32,16,16,18,68,1,996,455,70,10,10,4,40.0,502,10,5,3,3,2,571,8,0.1,1,12,0,7,18,20,49,19,13,59.4
Ben Wilson,ENG,Coventry City,32,1992,3.0,,Goalkeeper,0,0,0,0,0.00,0.00,58,97,59.8,12,12,100.0,28,29,96.6,18,56,32.1,0,1,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,1,1,105,0,0,0,0,0,0,69,0,0,0,0,0,54,0,5.6,13,500,0,0,0,0,1,0,0,0
Kane Wilson,ENG,Derby County,24,2000,6.6,Forward,Defender,1,7,3,42.9,1.06,0.45,170,251,67.7,79,100,79.0,71,95,74.7,12,32,37.5,0,13,1,19,1,2,20,170,12,14,1,13,9,7,3,3,2,1,1,5,13,0,343,139,124,19,34,17,50.0,178,27,16,5,20,10,200,27,5.3,6,480,0,20,5,9,33,8,6,57.1
Player,,Squad,Ag,Born,90s,,Po,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,1/3,PPA,PrgP,TB,Sw,Crs,Cmp,Blocks,SCA,GCA,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,Pass,Int,Clr,Err,Touches,Mid 3rd,Att 3rd,Att Pen,Att,Succ,Succ%,Carries,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,90s,MP,Min,Off,Crs,Int,TklW,Recov,Won,Lost,Won%
Josh Windass,ENG,Sheffield Weds,30,1994,11.3,Forward,Midfielder,5,31,11,35.5,2.74,0.97,279,395,70.6,152,176,86.4,89,115,77.4,25,73,34.2,1,22,14,46,3,6,65,279,10,40,3,17,11,10,7,0,12,1,11,5,5,0,491,187,250,34,10,3,30.0,252,19,18,2,16,6,306,64,0.1,4,11,5,65,5,11,33,7,13,35.0
Ryan Wintle,ENG,Millwall,27,1997,4.1,,Midfielder,0,5,0,0.0,1.23,0.00,69,92,75.0,37,44,84.1,22,25,88.0,7,17,41.2,0,5,2,8,0,2,2,69,1,8,1,8,3,5,3,0,6,2,4,6,10,0,137,68,25,2,0,0,0,54,0,1,0,4,2,61,7,6.7,13,607,0,2,6,3,15,1,2,33.3
Maximilian Wöber,AUT,Leeds United,26,1998,0.1,,Defender,0,0,0,0,0.00,0.00,2,4,50.0,0,0,0,2,4,50.0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,3,0,8,2,1,0,0,0,0,1,0,0,0,0,0,2,1,4.3,8,386,0,0,0,0,1,1,0,100.0
Freddie Woodman,ENG,Preston,27,1997,17.0,,Goalkeeper,0,0,0,0,0.00,0.00,546,727,75.1,84,85,98.8,250,252,99.2,212,385,55.1,0,19,0,0,0,9,0,546,1,1,0,0,0,0,0,0,0,0,0,0,11,1,759,10,0,0,1,1,100.0,453,0,0,0,0,0,422,0,0.1,3,7,0,0,0,0,25,8,0,100.0
Cauley Woodrow,ENG,Luton Town,29,1994,1.7,Midfielder,Forward,0,5,3,60.0,3.02,1.81,30,51,58.8,17,26,65.4,7,11,63.6,3,5,60.0,0,4,1,2,0,0,1,30,3,2,0,3,2,2,0,1,2,0,2,0,2,0,68,31,33,7,3,2,66.7,30,2,3,1,2,4,42,9,5.8,14,521,0,1,0,2,3,4,7,36.4
Joe Worrall,ENG,Burnley,27,1997,3.0,,Defender,0,2,0,0.0,0.67,0.00,206,236,87.3,45,47,95.7,142,154,92.2,17,29,58.6,1,17,0,15,0,3,0,206,1,6,1,3,2,3,0,0,2,1,1,2,10,0,259,134,9,6,0,0,0,179,0,0,0,2,0,201,1,0,0,0,0,0,2,2,10,12,6,66.7
