player,nation_stats_standard,squad,age_stats_standard,born_stats_standard,playing_time_90s_stats_standard,position_stats_standard,playing_time_min_stats_playing_time,total_cmp%_stats_passing,ast_stats_passing,ppa_stats_passing,standard_gls_stats_shooting,standard_sot%_stats_shooting,sca_sca_stats_gca,gca_gca_stats_gca,touches_mid_3rd_stats_possession,touches_att_3rd_stats_possession,take_ons_succ_stats_possession,carries_prgc_stats_possession,receiving_prgr_stats_possession,tackles_mid_3rd_stats_defense,aerial_duels_won%_stats_misc,performance_crs_stats_misc,tackles_tkl_stats_defense,int_stats_defense,performance_recov_stats_misc,90s,total_cmp%_stats_passing_per_90,ast_stats_passing_per_90,ppa_stats_passing_per_90,standard_gls_stats_shooting_per_90,standard_sot%_stats_shooting_per_90,sca_sca_stats_gca_per_90,gca_gca_stats_gca_per_90,touches_mid_3rd_stats_possession_per_90,touches_att_3rd_stats_possession_per_90,take_ons_succ_stats_possession_per_90,carries_prgc_stats_possession_per_90,receiving_prgr_stats_possession_per_90,tackles_mid_3rd_stats_defense_per_90,aerial_duels_won%_stats_misc_per_90,performance_crs_stats_misc_per_90,tackles_tkl_stats_defense_per_90,int_stats_defense_per_90,performance_recov_stats_misc_per_90
Owen Moxon,ENG,Portsmouth,26,1998,0.8,Midfielder,948.0,67.5,0,3,0,100.0,4,0,24,15,1,0,0,2,66.7,7,3,1,9,10.533333333333333,6.408227848101266,0.0,0.2848101265822785,0.0,9.49367088607595,0.379746835443038,0.0,2.278481012658228,1.4240506329113924,0.0949367088607595,0.0,0.0,0.189873417721519,6.332278481012659,0.6645569620253164,0.2848101265822785,0.0949367088607595,0.8544303797468354
Bali Mumba,ENG,Plymouth Argyle,23,2001,13.0,Defender,870.0,84.8,1,10,0,20.0,23,4,421,138,12,30,35,14,50.0,13,42,8,65,9.666666666666666,8.772413793103448,0.10344827586206898,1.0344827586206897,0.0,2.0689655172413794,2.3793103448275863,0.4137931034482759,43.55172413793104,14.275862068965518,1.2413793103448276,3.103448275862069,3.620689655172414,1.4482758620689655,5.172413793103448,1.3448275862068966,4.344827586206897,0.8275862068965518,6.724137931034483
Josh Murphy,ENG,Portsmouth,29,1995,9.7,Forward,485.0,53.2,2,17,2,18.2,25,4,120,196,12,36,54,3,26.9,45,11,6,50,5.388888888888889,9.872164948453609,0.37113402061855666,3.154639175257732,0.37113402061855666,3.3773195876288655,4.639175257731958,0.7422680412371133,22.2680412371134,36.371134020618555,2.22680412371134,6.68041237113402,10.02061855670103,0.556701030927835,4.991752577319587,8.350515463917525,2.0412371134020617,1.11340206185567,9.278350515463917
Marvelous Nakamba,ZIM,Luton Town,30,1994,3.9,Midfielder,536.0,83.9,0,2,0,0.0,5,1,98,30,0,2,2,6,100.0,1,10,1,27,5.955555555555556,14.08768656716418,0.0,0.33582089552238803,0.0,0.0,0.8395522388059701,0.16791044776119401,16.455223880597014,5.037313432835821,0.0,0.33582089552238803,0.33582089552238803,1.007462686567164,16.791044776119403,0.16791044776119401,1.6791044776119401,0.16791044776119401,4.5335820895522385
Daniel Neil,ENG,Sunderland,23,2001,13.9,Midfielder,1328.0,83.8,3,8,0,10.0,23,3,430,122,7,12,9,10,55.0,6,20,18,77,14.755555555555556,5.679216867469879,0.20331325301204817,0.5421686746987951,0.0,0.677710843373494,1.558734939759036,0.20331325301204817,29.141566265060238,8.268072289156626,0.47439759036144574,0.8132530120481927,0.6099397590361445,0.677710843373494,3.727409638554217,0.40662650602409633,1.355421686746988,1.219879518072289,5.218373493975903
Benjamin Nelson,ENG,Oxford United,20,2004,7.2,Defender,1132.0,80.2,0,0,0,0.0,5,0,164,8,2,2,0,4,63.0,0,11,6,24,12.577777777777778,6.376325088339223,0.0,0.0,0.0,0.0,0.39752650176678445,0.0,13.03886925795053,0.6360424028268551,0.15901060070671377,0.15901060070671377,0.0,0.31802120141342755,5.008833922261484,0.0,0.8745583038869258,0.47703180212014135,1.9081272084805654
Perry Ng,ENG,Cardiff City,28,1996,13.5,Defender,585.0,80.4,0,9,1,37.5,29,0,445,170,10,11,34,8,53.7,17,29,8,52,6.5,12.36923076923077,0.0,1.3846153846153846,0.15384615384615385,5.769230769230769,4.461538461538462,0.0,68.46153846153847,26.153846153846153,1.5384615384615385,1.6923076923076923,5.230769230769231,1.2307692307692308,8.261538461538462,2.6153846153846154,4.461538461538462,1.2307692307692308,8.0
Jeremy Ngakia,ENG,Watford,24,2000,1.3,Defender,570.0,63.9,0,1,0,33.3,4,0,21,20,0,2,11,1,0.0,1,11,2,2,6.333333333333333,10.089473684210526,0.0,0.15789473684210528,0.0,5.257894736842105,0.6315789473684211,0.0,3.3157894736842106,3.1578947368421053,0.0,0.31578947368421056,1.736842105263158,0.15789473684210528,0.0,0.15789473684210528,1.736842105263158,0.31578947368421056,0.31578947368421056
Rhys Norrington-Davies,WAL,Sheffield Utd,25,1999,1.5,Defender,527.0,75.9,0,0,0,0.0,2,0,37,17,0,4,3,1,75.0,2,2,2,7,5.855555555555555,12.96204933586338,0.0,0.0,0.0,0.0,0.3415559772296015,0.0,6.318785578747629,2.903225806451613,0.0,0.683111954459203,0.5123339658444023,0.17077798861480076,12.808349146110057,0.3415559772296015,0.3415559772296015,0.3415559772296015,1.1954459203036054
Will Norris,ENG,Portsmouth,31,1993,8.0,Goalkeeper,715.0,55.1,0,0,0,0.0,0,0,4,0,0,0,0,0,100.0,0,1,0,8,7.944444444444445,6.9356643356643355,0.0,0.0,0.0,0.0,0.0,0.0,0.5034965034965034,0.0,0.0,0.0,0.0,0.0,12.587412587412587,0.0,0.12587412587412586,0.0,1.0069930069930069
Ryan Nyambe,NAM,Derby County,26,1997,6.8,Defender,1059.0,78.4,0,2,0,0.0,6,1,151,90,5,14,10,8,28.6,7,15,7,18,11.766666666666667,6.662889518413598,0.0,0.16997167138810196,0.0,0.0,0.509915014164306,0.08498583569405098,12.832861189801699,7.648725212464589,0.4249291784702549,1.1898016997167138,0.8498583569405098,0.6798866855524078,2.4305949008498584,0.5949008498583569,1.2747875354107647,0.5949008498583569,1.5297450424929178
Callum O'Dowda,IRL,Cardiff City,29,1995,12.5,Defender,773.0,70.6,1,10,1,57.1,25,2,310,242,6,49,59,11,65.0,48,31,10,39,8.588888888888889,8.219922380336351,0.1164294954721863,1.1642949547218628,0.1164294954721863,6.648124191461838,2.9107373868046573,0.2328589909443726,36.09314359637775,28.175937904269084,0.6985769728331177,5.705045278137129,6.869340232858991,1.2807244501940491,7.567917205692109,5.588615782664942,3.609314359637775,1.1642949547218628,4.540750323415265
Mark O'Mahony,IRL,Portsmouth,19,2005,5.2,Forward,1216.0,46.2,0,0,2,28.6,4,0,36,56,0,1,13,1,25.0,1,2,1,4,13.511111111111111,3.4194078947368425,0.0,0.0,0.14802631578947367,2.116776315789474,0.29605263157894735,0.0,2.664473684210526,4.144736842105263,0.0,0.07401315789473684,0.962171052631579,0.07401315789473684,1.850328947368421,0.07401315789473684,0.14802631578947367,0.07401315789473684,0.29605263157894735
Luke O'Nien,ENG,Sunderland,29,1994,15.0,Defender,1141.0,85.9,1,1,2,60.0,18,0,493,45,2,12,5,5,66.7,1,12,22,42,12.677777777777777,6.775635407537249,0.07887817703768625,0.07887817703768625,0.1577563540753725,4.732690622261175,1.4198071866783524,0.0,38.88694127957932,3.549517966695881,0.1577563540753725,0.946538124452235,0.39439088518843124,0.39439088518843124,5.261174408413673,0.07887817703768625,0.946538124452235,1.7353198948290973,3.312883435582822
Michael Obafemi,IRL,Plymouth Argyle,24,2000,5.5,Forward,456.0,74.3,0,1,2,37.5,8,0,52,61,1,8,25,2,0.0,2,3,0,15,5.066666666666666,14.664473684210526,0.0,0.19736842105263158,0.39473684210526316,7.401315789473685,1.5789473684210527,0.0,10.263157894736842,12.039473684210527,0.19736842105263158,1.5789473684210527,4.934210526315789,0.39473684210526316,0.0,0.39473684210526316,0.5921052631578948,0.0,2.960526315789474
Yuki Ohashi,JPN,Blackburn,28,1996,10.1,Forward,537.0,61.9,0,6,4,30.8,17,1,147,135,4,19,55,11,29.0,9,15,5,30,5.966666666666667,10.374301675977653,0.0,1.005586592178771,0.6703910614525139,5.162011173184357,2.8491620111731844,0.16759776536312848,24.636871508379887,22.625698324022345,0.6703910614525139,3.184357541899441,9.217877094972067,1.8435754189944134,4.860335195530726,1.5083798882681565,2.5139664804469275,0.8379888268156425,5.027932960893855
Ben Osborn,ENG,Derby County,30,1994,7.6,Midfielder,492.0,72.1,1,8,0,0.0,34,2,204,96,1,6,17,9,16.7,35,17,6,32,5.466666666666667,13.189024390243901,0.18292682926829268,1.4634146341463414,0.0,0.0,6.219512195121951,0.36585365853658536,37.3170731707317,17.5609756097561,0.18292682926829268,1.0975609756097562,3.1097560975609757,1.646341463414634,3.0548780487804876,6.402439024390244,3.1097560975609757,1.0975609756097562,5.853658536585366
Kenneth Paal,SUR,QPR,27,1997,9.8,Defender,967.0,84.8,1,5,0,0.0,16,2,263,95,1,6,14,3,40.0,17,13,9,25,10.744444444444444,7.89245087900724,0.09307135470527406,0.4653567735263703,0.0,0.0,1.489141675284385,0.1861427094105481,24.477766287487075,8.841778697001034,0.09307135470527406,0.5584281282316443,1.3029989658738368,0.27921406411582217,3.7228541882109623,1.5822130299896588,1.2099276111685626,0.8376421923474665,2.326783867631851
Kasey Palmer,JAM,Coventry City,28,1996,0.6,Midfielder,438.0,64.3,0,2,1,33.3,3,1,26,11,2,2,1,1,0.0,1,1,0,7,4.866666666666666,13.212328767123289,0.0,0.4109589041095891,0.20547945205479454,6.842465753424658,0.6164383561643836,0.20547945205479454,5.342465753424658,2.26027397260274,0.4109589041095891,0.4109589041095891,0.20547945205479454,0.20547945205479454,0.0,0.20547945205479454,0.20547945205479454,0.0,1.4383561643835618
Victor Pálsson,ISL,Plymouth Argyle,33,1991,3.9,Defender,629.0,71.8,0,0,0,0.0,1,0,111,21,1,4,5,1,46.2,2,8,8,13,6.988888888888889,10.273449920508744,0.0,0.0,0.0,0.0,0.14308426073131955,0.0,15.882352941176471,3.0047694753577106,0.14308426073131955,0.5723370429252782,0.7154213036565977,0.14308426073131955,6.610492845786964,0.2861685214626391,1.1446740858505564,1.1446740858505564,1.8600953895071541
Callum Paterson,SCO,Sheffield Weds,30,1994,0.4,Midfielder,1154.0,35.3,0,0,0,0.0,1,0,9,13,1,0,1,0,63.6,2,1,1,1,12.822222222222223,2.7530329289428073,0.0,0.0,0.0,0.0,0.0779896013864818,0.0,0.7019064124783362,1.0138648180242633,0.0779896013864818,0.0,0.0779896013864818,0.0,4.9601386481802425,0.1559792027729636,0.0779896013864818,0.0779896013864818,0.0779896013864818
Anthony Patterson,ENG,Sunderland,24,2000,11.0,Goalkeeper,884.0,70.1,0,0,0,100.0,2,0,1,1,0,0,0,0,100.0,0,0,0,8,9.822222222222223,7.136877828054297,0.0,0.0,0.0,10.180995475113122,0.20361990950226244,0.0,0.10180995475113122,0.10180995475113122,0.0,0.0,0.0,0.0,10.180995475113122,0.0,0.0,0.0,0.8144796380090498
Myles Peart-Harris,ENG,Swansea City,22,2002,7.0,Forward,1076.0,67.0,0,5,1,20.0,19,0,146,113,9,20,53,5,45.2,17,9,4,27,11.955555555555556,5.604089219330855,0.0,0.41821561338289964,0.08364312267657993,1.6728624535315986,1.5892193308550187,0.0,12.211895910780669,9.451672862453531,0.7527881040892194,1.6728624535315986,4.433085501858736,0.41821561338289964,3.7806691449814127,1.4219330855018588,0.7527881040892194,0.3345724907063197,2.2583643122676578
Sydie Peck,ENG,Sheffield Utd,20,2004,5.3,Midfielder,765.0,78.0,0,7,0,28.6,16,0,193,83,5,7,10,6,85.7,10,15,3,22,8.5,9.176470588235293,0.0,0.8235294117647058,0.0,3.364705882352941,1.8823529411764706,0.0,22.705882352941178,9.764705882352942,0.5882352941176471,0.8235294117647058,1.1764705882352942,0.7058823529411765,10.08235294117647,1.1764705882352942,1.7647058823529411,0.35294117647058826,2.588235294117647
Ashley Phillips,WAL,Stoke City,19,2005,4.4,Defender,900.0,89.1,0,0,0,33.3,0,0,92,5,1,1,0,1,55.0,0,1,3,8,10.0,8.91,0.0,0.0,0.0,3.3299999999999996,0.0,0.0,9.2,0.5,0.1,0.1,0.0,0.1,5.5,0.0,0.1,0.3,0.8
Nathaniel Phillips,ENG,Derby County,27,1997,3.8,Defender,414.0,75.2,0,0,0,12.5,3,0,85,16,1,0,2,1,76.2,0,5,3,13,4.6,16.347826086956523,0.0,0.0,0.0,2.717391304347826,0.6521739130434783,0.0,18.47826086956522,3.4782608695652177,0.2173913043478261,0.0,0.4347826086956522,0.2173913043478261,16.56521739130435,0.0,1.0869565217391306,0.6521739130434783,2.8260869565217392
Joël Piroe,NED,Leeds United,25,1999,7.5,Forward,779.0,72.8,2,11,6,37.5,18,4,113,114,1,8,38,3,25.0,1,3,1,24,8.655555555555555,8.410783055198973,0.23106546854942236,1.270860077021823,0.693196405648267,4.332477535301669,2.079589216944801,0.46213093709884473,13.055198973042362,13.170731707317074,0.11553273427471118,0.9242618741976895,4.390243902439025,0.3465982028241335,2.8883183568677793,0.11553273427471118,0.3465982028241335,0.11553273427471118,2.772785622593068
Julio Pleguezuelo,ESP,Plymouth Argyle,27,1997,3.5,Defender,833.0,85.5,0,0,0,0.0,3,1,67,6,0,0,0,2,50.0,0,9,3,11,9.255555555555556,9.237695078031212,0.0,0.0,0.0,0.0,0.3241296518607443,0.10804321728691475,7.238895558223288,0.6482593037214885,0.0,0.0,0.0,0.2160864345738295,5.4021608643457375,0.0,0.9723889555822328,0.3241296518607443,1.1884753901560623
Regan Poole,WAL,Portsmouth,26,1998,10.0,Defender,539.0,73.8,0,1,0,100.0,4,1,238,23,0,2,2,8,44.7,4,17,21,25,5.988888888888889,12.322820037105751,0.0,0.16697588126159554,0.0,16.697588126159555,0.6679035250463822,0.16697588126159554,39.74025974025974,3.8404452690166977,0.0,0.3339517625231911,0.3339517625231911,1.3358070500927643,7.463821892393321,0.6679035250463822,2.8385899814471243,3.5064935064935066,4.174397031539889
Ryan Porteous,SCO,Watford,25,1999,8.4,Defender,970.0,82.1,0,0,1,25.0,7,1,261,37,0,5,4,5,53.6,3,23,14,33,10.777777777777779,7.617525773195875,0.0,0.0,0.09278350515463916,2.319587628865979,0.6494845360824741,0.09278350515463916,24.216494845360824,3.4329896907216493,0.0,0.46391752577319584,0.37113402061855666,0.46391752577319584,4.97319587628866,0.2783505154639175,2.134020618556701,1.2989690721649483,3.0618556701030926
Brad Potts,ENG,Preston,30,1994,10.7,Defender,986.0,72.5,1,9,1,46.2,21,2,257,167,4,15,53,9,58.7,19,25,8,44,10.955555555555556,6.617647058823529,0.09127789046653144,0.821501014198783,0.09127789046653144,4.217038539553752,1.9168356997971603,0.18255578093306288,23.45841784989858,15.24340770791075,0.36511156186612576,1.3691683569979716,4.837728194726166,0.821501014198783,5.358012170385396,1.7342799188640974,2.281947261663286,0.7302231237322515,4.016227180527383
Freddie Potts,ENG,Portsmouth,21,2003,9.5,Midfielder,898.0,73.9,0,7,1,28.6,20,1,282,103,8,7,14,9,61.0,30,19,12,42,9.977777777777778,7.406458797327395,0.0,0.7015590200445434,0.10022271714922049,2.866369710467706,2.0044543429844097,0.10022271714922049,28.262806236080177,10.32293986636971,0.8017817371937639,0.7015590200445434,1.4031180400890868,0.9020044543429844,6.11358574610245,3.0066815144766146,1.9042316258351892,1.2026726057906458,4.20935412026726
Ian Poveda,ENG,Sunderland,24,2000,0.5,Forward,1350.0,71.4,0,0,0,0.0,1,0,8,14,0,4,6,2,0.0,2,3,0,2,15.0,4.760000000000001,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.5333333333333333,0.9333333333333333,0.0,0.26666666666666666,0.4,0.13333333333333333,0.0,0.13333333333333333,0.2,0.0,0.13333333333333333
Cameron Pring,ENG,Bristol City,26,1998,8.0,Defender,619.0,73.2,0,7,0,0.0,13,0,258,137,4,22,28,9,61.3,12,18,6,24,6.877777777777778,10.64297253634895,0.0,1.0177705977382876,0.0,0.0,1.8901453957996768,0.0,37.51211631663974,19.919224555735056,0.5815831987075929,3.1987075928917608,4.07108239095315,1.308562197092084,8.91276252019386,1.7447495961227786,2.617124394184168,0.8723747980613893,3.489499192245557
Gustavo Puerta,COL,Hull City,21,2003,3.8,Midfielder,950.0,72.2,0,3,0,20.0,11,1,58,59,5,8,16,2,50.0,10,5,2,17,10.555555555555555,6.840000000000001,0.0,0.28421052631578947,0.0,1.8947368421052633,1.0421052631578946,0.09473684210526316,5.494736842105263,5.589473684210526,0.4736842105263158,0.7578947368421053,1.5157894736842106,0.18947368421052632,4.736842105263158,0.9473684210526316,0.4736842105263158,0.18947368421052632,1.6105263157894738
Uroš Račić,SRB,West Brom,26,1998,6.2,Midfielder,776.0,77.6,2,3,0,30.8,15,3,187,80,6,5,20,9,70.6,6,15,5,22,8.622222222222222,9.0,0.23195876288659795,0.34793814432989695,0.0,3.5721649484536084,1.7396907216494846,0.34793814432989695,21.688144329896907,9.278350515463918,0.6958762886597939,0.5798969072164949,2.3195876288659796,1.0438144329896908,8.188144329896907,0.6958762886597939,1.7396907216494846,0.5798969072164949,2.5515463917525776
Mileta Rajovic,DEN,Watford,25,1999,0.5,Forward,1079.0,60.0,0,0,1,50.0,1,0,5,7,0,0,2,0,18.2,0,0,0,0,11.988888888888889,5.004633920296571,0.0,0.0,0.08341056533827618,4.170528266913809,0.08341056533827618,0.0,0.4170528266913809,0.5838739573679332,0.0,0.0,0.16682113067655235,0.0,1.5180722891566265,0.0,0.0,0.0,0.0
Jesurun Rak Sakyi,ENG,Sheffield Utd,22,2002,7.9,Midfielder,1073.0,76.0,1,12,2,22.2,36,3,91,165,23,39,71,7,0.0,16,23,5,31,11.922222222222222,6.374650512581547,0.08387698042870456,1.0065237651444547,0.16775396085740912,1.8620689655172413,3.0195712954333644,0.2516309412861137,7.632805219012115,13.839701770736253,1.929170549860205,3.271202236719478,5.955265610438024,0.587138863000932,0.0,1.342031686859273,1.929170549860205,0.4193849021435228,2.6001863932898415
Largie Ramazani,BEL,Leeds United,23,2001,4.8,Forward,906.0,75.6,1,11,3,40.0,13,1,96,92,6,18,40,5,0.0,6,11,3,18,10.066666666666666,7.509933774834437,0.09933774834437087,1.0927152317880795,0.2980132450331126,3.9735099337748347,1.2913907284768211,0.09933774834437087,9.536423841059603,9.139072847682119,0.5960264900662252,1.7880794701986755,3.9735099337748347,0.49668874172185434,0.0,0.5960264900662252,1.0927152317880795,0.2980132450331126,1.7880794701986755
Adam Randell,ENG,Plymouth Argyle,24,2000,11.7,Midfielder,1200.0,79.4,1,9,1,36.4,35,2,493,147,10,7,12,5,57.7,54,12,14,46,13.333333333333334,5.955,0.075,0.6749999999999999,0.075,2.73,2.625,0.15,36.975,11.025,0.75,0.525,0.8999999999999999,0.375,4.3275,4.05,0.8999999999999999,1.05,3.4499999999999997
Joe Rankin-Costello,ENG,Blackburn,25,1999,6.0,Defender,776.0,74.5,1,9,2,35.7,15,1,132,79,6,7,21,3,57.9,9,9,5,14,8.622222222222222,8.640463917525773,0.11597938144329897,1.0438144329896908,0.23195876288659795,4.140463917525774,1.7396907216494846,0.11597938144329897,15.309278350515465,9.162371134020619,0.6958762886597939,0.8118556701030928,2.4355670103092786,0.34793814432989695,6.715206185567011,1.0438144329896908,1.0438144329896908,0.5798969072164949,1.6237113402061856
Chris Rigg,ENG,Sunderland,17,2007,12.0,Midfielder,684.0,77.7,0,14,3,36.8,34,6,260,165,14,19,68,6,20.0,14,16,4,38,7.6,10.223684210526317,0.0,1.842105263157895,0.39473684210526316,4.842105263157895,4.473684210526316,0.7894736842105263,34.21052631578947,21.710526315789476,1.842105263157895,2.5,8.947368421052632,0.7894736842105263,2.6315789473684212,1.842105263157895,2.1052631578947367,0.5263157894736842,5.0
Matt Ritchie,SCO,Portsmouth,35,1989,4.0,Forward,581.0,66.5,0,4,0,27.3,14,0,83,99,3,7,20,3,45.5,27,10,1,18,6.455555555555556,10.301204819277109,0.0,0.6196213425129088,0.0,4.228915662650603,2.1686746987951806,0.0,12.857142857142858,15.335628227194492,0.46471600688468157,1.0843373493975903,3.098106712564544,0.46471600688468157,7.048192771084337,4.182444061962134,1.549053356282272,0.1549053356282272,2.7882960413080893
Caleb Roberts,ENG,Plymouth Argyle,20,2004,0.7,Midfielder,1252.0,66.7,0,0,0,0.0,0,0,13,3,1,0,2,2,33.3,0,4,2,4,13.911111111111111,4.794728434504792,0.0,0.0,0.0,0.0,0.0,0.0,0.9345047923322684,0.21565495207667731,0.07188498402555911,0.0,0.14376996805111822,0.14376996805111822,2.3937699680511177,0.0,0.28753993610223644,0.14376996805111822,0.28753993610223644
Haydon Roberts,ENG,Bristol City,22,2002,4.0,Defender,1171.0,61.7,1,4,0,0.0,10,2,97,62,3,5,17,1,41.2,16,6,4,14,13.011111111111111,4.742100768573868,0.07685738684884715,0.3074295473953886,0.0,0.0,0.7685738684884714,0.1537147736976943,7.455166524338172,4.765157984628523,0.23057216054654142,0.3842869342442357,1.3065755764304015,0.07685738684884715,3.1665243381725023,1.2297181895815543,0.46114432109308284,0.3074295473953886,1.07600341588386
Patrick Roberts,ENG,Sunderland,27,1997,12.4,Forward,1025.0,76.9,3,21,1,14.8,45,6,258,327,19,48,91,8,25.0,60,23,4,46,11.38888888888889,6.75219512195122,0.2634146341463415,1.84390243902439,0.08780487804878048,1.2995121951219513,3.951219512195122,0.526829268292683,22.653658536585365,28.71219512195122,1.6682926829268292,4.214634146341464,7.990243902439024,0.7024390243902439,2.195121951219512,5.2682926829268295,2.0195121951219512,0.35121951219512193,4.0390243902439025
Alexander Robertson,AUS,Cardiff City,21,2003,8.6,Midfielder,874.0,80.7,0,6,1,20.0,29,0,293,155,7,6,16,5,62.5,49,16,14,47,9.71111111111111,8.310068649885585,0.0,0.6178489702517163,0.10297482837528604,2.059496567505721,2.9862700228832955,0.0,30.171624713958813,15.961098398169337,0.7208237986270023,0.6178489702517163,1.6475972540045767,0.5148741418764302,6.435926773455378,5.045766590389016,1.6475972540045767,1.4416475972540046,4.839816933638445
Callum Robinson,IRL,Cardiff City,29,1995,7.2,Forward,596.0,78.1,0,5,5,44.4,16,2,115,94,4,14,36,0,60.0,6,1,1,18,6.622222222222222,11.793624161073826,0.0,0.7550335570469799,0.7550335570469799,6.704697986577181,2.4161073825503356,0.30201342281879195,17.36577181208054,14.194630872483222,0.6040268456375839,2.1140939597315436,5.436241610738255,0.0,9.060402684563758,0.9060402684563759,0.15100671140939598,0.15100671140939598,2.7181208053691277
Jay Rodriguez,ENG,Burnley,35,1989,3.1,Forward,1350.0,71.3,0,1,1,0.0,2,0,56,34,3,1,11,2,41.7,2,3,1,5,15.0,4.753333333333333,0.0,0.06666666666666667,0.06666666666666667,0.0,0.13333333333333333,0.0,3.7333333333333334,2.2666666666666666,0.2,0.06666666666666667,0.7333333333333333,0.13333333333333333,2.7800000000000002,0.13333333333333333,0.2,0.06666666666666667,0.3333333333333333
Michael Rose,SCO,Stoke City,29,1995,5.0,Defender,1254.0,89.5,0,0,0,0.0,4,0,118,6,1,1,0,2,58.8,1,3,7,15,13.933333333333334,6.423444976076555,0.0,0.0,0.0,0.0,0.28708133971291866,0.0,8.4688995215311,0.43062200956937796,0.07177033492822966,0.07177033492822966,0.0,0.14354066985645933,4.220095693779904,0.07177033492822966,0.21531100478468898,0.5023923444976076,1.076555023923445
Joe Rothwell,ENG,Leeds United,29,1995,8.3,Midfielder,646.0,85.1,1,5,0,16.7,35,1,422,184,3,14,13,5,44.4,55,7,10,35,7.177777777777778,11.856037151702786,0.1393188854489164,0.696594427244582,0.0,2.326625386996904,4.876160990712074,0.1393188854489164,58.79256965944272,25.634674922600617,0.4179566563467492,1.9504643962848296,1.8111455108359134,0.696594427244582,6.185758513931888,7.662538699690402,0.9752321981424148,1.393188854489164,4.876160990712074
Pelly Ruddock Mpanzu,COD,Luton Town,31,1993,1.1,Midfielder,1350.0,66.7,0,1,0,0.0,4,0,28,16,1,2,2,0,20.0,1,1,0,4,15.0,4.446666666666667,0.0,0.06666666666666667,0.0,0.0,0.26666666666666666,0.0,1.8666666666666667,1.0666666666666667,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.0,1.3333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.26666666666666666
Sai Sachdev,ENG,Sheffield Utd,19,2005,0.0,Defender,1215.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tatsuhiro Sakamoto,JPN,Coventry City,28,1996,6.0,Forward,1173.0,73.5,2,10,1,22.2,24,4,92,150,2,12,52,6,53.3,27,8,2,18,13.033333333333333,5.639386189258312,0.1534526854219949,0.7672634271099744,0.07672634271099744,1.7033248081841432,1.8414322250639386,0.3069053708439898,7.0588235294117645,11.508951406649617,0.1534526854219949,0.9207161125319693,3.989769820971867,0.46035805626598464,4.089514066496164,2.071611253196931,0.6138107416879796,0.1534526854219949,1.381074168797954
Hevertton Santos,BRA,QPR,23,2001,3.5,Defender,720.0,78.4,0,4,0,50.0,9,0,95,52,2,3,13,1,41.2,7,8,4,8,8.0,9.8,0.0,0.5,0.0,6.25,1.125,0.0,11.875,6.5,0.25,0.375,1.625,0.125,5.15,0.875,1.0,0.5,1.0
Jeremy Sarmiento,ECU,Burnley,22,2002,4.1,Forward,808.0,75.4,0,2,1,25.0,14,2,87,82,7,17,25,9,75.0,10,16,3,14,8.977777777777778,8.39851485148515,0.0,0.22277227722772278,0.11138613861386139,2.7846534653465347,1.5594059405940595,0.22277227722772278,9.69059405940594,9.133663366336634,0.7797029702970297,1.8935643564356435,2.7846534653465347,1.0024752475247525,8.353960396039604,1.113861386138614,1.7821782178217822,0.3341584158415842,1.5594059405940595
George Saville,NIR,Millwall,31,1993,13.9,Midfielder,612.0,70.4,1,14,0,5.3,45,2,318,156,5,10,22,25,58.1,44,39,27,55,6.8,10.352941176470589,0.14705882352941177,2.058823529411765,0.0,0.7794117647058824,6.61764705882353,0.29411764705882354,46.76470588235294,22.941176470588236,0.7352941176470589,1.4705882352941178,3.235294117647059,3.6764705882352944,8.544117647058824,6.470588235294118,5.735294117647059,3.9705882352941178,8.088235294117647
Calum Scanlon,ENG,Millwall,19,2005,0.1,Defender,1127.0,70.0,0,0,0,0.0,0,0,7,1,0,3,1,1,0.0,1,1,0,2,12.522222222222222,5.590062111801243,0.0,0.0,0.0,0.0,0.0,0.0,0.5590062111801243,0.07985803016858918,0.0,0.23957409050576753,0.07985803016858918,0.07985803016858918,0.0,0.07985803016858918,0.07985803016858918,0.0,0.15971606033717836
Dane Scarlett,ENG,Oxford United,20,2004,4.3,Forward,1141.0,65.5,0,0,3,57.1,5,1,58,37,4,0,13,1,24.4,1,2,4,9,12.677777777777777,5.166520595968449,0.0,0.0,0.23663453111305874,4.503943908851885,0.39439088518843124,0.07887817703768625,4.574934268185802,2.918492550394391,0.315512708150745,0.0,1.0254163014899211,0.07887817703768625,1.9246275197195442,0.07887817703768625,0.1577563540753725,0.315512708150745,0.7099035933391762
Nicolas Schmid,AUT,Portsmouth,27,1997,5.3,Goalkeeper,1350.0,31.4,0,0,0,0.0,0,0,2,0,0,0,0,0,0.0,0,0,0,15,15.0,2.0933333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
